window,stakeFraction,fillBumpCents,slippagePct,endingBalance,roiPct,maxDrawdownPct,executed,blocked,wins,losses,winRatePct,halt_globalStop,halt_cooldown,halt_circuitBreaker,halt_floor,halt_ruin,halt_riskEnvelope,halt_minOrder,halt_miss
1w,0.3,10,0,34.31806025520858,243.1806025520858,30.1348228125,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.3,0,0.01,114.43734501104748,1044.3734501104748,30.322458579610316,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.3,1,0.01,99.62010311726941,896.201031172694,30.29952562938469,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.3,2,0.01,86.7891892409812,767.891892409812,30.277079190351568,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.3,3,0.01,75.80973493757938,658.0973493757938,30.255165626055934,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.3,4,0.01,66.3435480201251,563.435480201251,30.233831300042812,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.3,5,0.01,58.139917196686056,481.39917196686054,30.21312257585718,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.3,6,0.01,51.04999477362184,410.49994773621836,30.193085817044064,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.3,7,0.01,44.898064510300514,348.98064510300514,30.173767387148438,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.3,8,0.01,39.58647201843833,295.86472018438326,30.155213649715318,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.3,9,0.01,34.987251055499954,249.87251055499954,30.13747096828968,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.3,10,0.01,30.99378801836605,209.9378801836605,30.120585706416563,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.3,0,0.02,103.21796456497597,932.1796456497598,30.305271548257494,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.3,1,0.02,89.78145914918731,797.8145914918731,30.282476929702508,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.3,2,0.02,78.2680327943514,682.6803279435139,30.260214319687506,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.3,3,0.02,68.39240818590147,583.9240818590147,30.2385314725725,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.3,4,0.02,59.82206661007355,498.2206661007355,30.21747614271749,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.3,5,0.02,52.44719854649912,424.47198546499123,30.197096084482506,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
